gisjoin_1790,cnty_area_1790,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,m1_weight,m2_weight,m3_weight,m4_weight
G3850000,711109632636,G2600810,2258916184.76,.248309067573,0,0,0,0,0,0,3.4918536e-13,,,
G3850000,711109632636,G2600810,2258916184.76,2258916178.79,0,0,0,0,0,0,.0031766074,,,
G3850000,711109632636,G2600830,1457918695.86,1457918695.86,0,0,0,0,0,0,.0020502023,,,
G3850000,711109632636,G2600850,1488200780.51,1488200778.99,0,0,0,0,0,0,.0020927866,,,
G3850000,711109632636,G2600870,1717361501.28,.0517611374484,0,0,0,0,0,0,7.2789248e-14,,,
G3850000,711109632636,G2600870,1717361501.28,1.45619215768,0,0,0,0,0,0,2.0477745e-12,,,
G3850000,711109632636,G2600870,1717361501.28,1717361497.38,0,0,0,0,0,0,.0024150447,,,
G3850000,711109632636,G2600870,1717361501.28,.200608507773,0,0,0,0,0,0,2.8210629e-13,,,
G3850000,711109632636,G2600890,973637319.83,973637319.83,0,0,0,0,0,0,.0013691803,,,
G3850000,711109632636,G2600910,1971779713.45,1971779713,0,0,0,0,0,0,.0027728209,,,
G3850000,711109632636,G2600930,1516248670.37,1516248669.45,0,0,0,0,0,0,.002132229,,,
G3850000,711109632636,G2600930,1516248670.37,.372764977787,0,0,0,0,0,0,5.2420183e-13,,,
G3850000,711109632636,G2600950,2401652015.48,2401652015.03,0,0,0,0,0,0,.0033773303,,,
G3850000,711109632636,G2600970,2752863090.31,2752863085.48,0,0,0,0,0,0,.0038712218,,,
G3850000,711109632636,G2600990,1250599394.28,1250599396.44,0,0,0,0,0,0,.001758659,,,
G3850000,711109632636,G2601010,1442674190.97,1442674189.7,0,0,0,0,0,0,.0020287647,,,
G3850000,711109632636,G2601030,4844416163.64,.724507785097,0,0,0,0,0,0,1.0188412e-12,,,
G3850000,711109632636,G2601030,4844416163.64,4844416168.09,0,0,0,0,0,0,.0068124742,,,
G3850000,711109632636,G2601050,1321052777.45,1321052777.45,0,0,0,0,0,0,.0018577343,,,
G3850000,711109632636,G2601070,1479136686.09,1479136684.99,0,0,0,0,0,0,.0020800403,,,
G3850000,711109632636,G2601090,2723903593.57,2723903593.3,0,0,0,0,0,0,.0038304974,,,
G3850000,711109632636,G2601110,1367212796.55,.795221001979,0,0,0,0,0,0,1.1182819e-12,,,
G3850000,711109632636,G2601110,1367212796.55,1367212798.71,0,0,0,0,0,0,.001922647,,,
G3850000,711109632636,G2601130,1486172985.52,1486172985.52,0,0,0,0,0,0,.0020899351,,,
G3850000,711109632636,G2601130,1486172985.52,.239737217422,0,0,0,0,0,0,3.3713117e-13,,,
G3850000,711109632636,G2601150,1444060188.29,1444060188.29,0,0,0,0,0,0,.0020307139,,,
G3850000,711109632636,G2601170,1867320809.42,1867320809.69,0,0,0,0,0,0,.0026259252,,,
G3850000,711109632636,G2601190,1456694166.81,1456694167.78,0,0,0,0,0,0,.0020484803,,,
G3850000,711109632636,G2601210,1365427884.48,1365427885.21,0,0,0,0,0,0,.001920137,,,
G3850000,711109632636,G2601230,2230974445.96,1.59625570879,0,0,0,0,0,0,2.2447393e-12,,,
G3850000,711109632636,G2601230,2230974445.96,2230974441.74,0,0,0,0,0,0,.0031373142,,,
G3850000,711109632636,G2601230,2230974445.96,.197136634256,0,0,0,0,0,0,2.7722396e-13,,,
G3850000,711109632636,G2601250,2351693227.89,2351693226.9,0,0,0,0,0,0,.0033070755,,,
G3850000,711109632636,G2601270,1415603760.27,.197136634256,0,0,0,0,0,0,2.7722396e-13,,,
G3850000,711109632636,G2601270,1415603760.27,1415603760.13,0,0,0,0,0,0,.0019906969,,,
G3850000,711109632636,G2601290,1488269053.1,1488269050.58,0,0,0,0,0,0,.0020928828,,,
G3850000,711109632636,G2601310,3441416267.28,3441416261.53,0,0,0,0,0,0,.0048395018,,,
G3850000,711109632636,G2601310,3441416267.28,5.66978779578,0,0,0,0,0,0,7.9731560e-12,,,
G3850000,711109632636,G2601330,1484316864.14,1484316861.11,0,0,0,0,0,0,.0020873249,,,
G3850000,711109632636,G2601330,1484316864.14,1.00196458004,0,0,0,0,0,0,1.4090156e-12,,,
G3850000,711109632636,G2601350,1480345646.84,1480345641.71,0,0,0,0,0,0,.0020817404,,,
G3850000,711109632636,G2601370,1362269260.6,1.99802936878,0,0,0,0,0,0,2.8097346e-12,,,
G3850000,711109632636,G2601370,1362269260.6,1362269258.34,0,0,0,0,0,0,.0019156951,,,
G3850000,711109632636,G2601390,1495355672.62,1495355673.83,0,0,0,0,0,0,.0021028484,,,
G3850000,711109632636,G2601410,1774133935,.01017902563,0,0,0,0,0,0,1.4314284e-14,,,
G3850000,711109632636,G2601410,1774133935,1774133936.55,0,0,0,0,0,0,.0024948809,,,
G3850000,711109632636,G2601430,1501772333.35,.239737217422,0,0,0,0,0,0,3.3713117e-13,,,
G3850000,711109632636,G2601430,1501772333.35,1501772335.34,0,0,0,0,0,0,.0021118717,,,
G3850000,711109632636,G2601430,1501772333.35,.545280960627,0,0,0,0,0,0,7.6680296e-13,,,
G3850000,711109632636,G2601450,2112842009.18,2112842007.39,0,0,0,0,0,0,.0029711903,,,
G3850000,711109632636,G2601450,2112842009.18,.597189211644,0,0,0,0,0,0,8.3979910e-13,,,
G3850000,711109632636,G2601450,2112842009.18,.611565097563,0,0,0,0,0,0,8.6001518e-13,,,
G3850000,711109632636,G2601450,2112842009.18,1.83580877134,0,0,0,0,0,0,2.5816114e-12,,,
G3850000,711109632636,G2601450,2112842009.18,.675388073232,0,0,0,0,0,0,9.4976642e-13,,,
G3850000,711109632636,G2601450,2112842009.18,.795221001979,0,0,0,0,0,0,1.1182819e-12,,,
G3850000,711109632636,G2601470,1880623059.31,1880623061.45,0,0,0,0,0,0,.0026446318,,,
G3850000,711109632636,G2601490,1349775008.76,1349775008.76,0,0,0,0,0,0,.001898125,,,
G3850000,711109632636,G2601510,2496777261.73,2496777260.24,0,0,0,0,0,0,.0035111003,,,
G3850000,711109632636,G2601510,2496777261.73,1.45619215768,0,0,0,0,0,0,2.0477745e-12,,,
G3850000,711109632636,G2601530,3163784852.93,2.39233594144,0,0,0,0,0,0,3.3642295e-12,,,
G3850000,711109632636,G2601530,3163784852.93,3163784849.13,0,0,0,0,0,0,.0044490816,,,
G3850000,711109632636,G2601550,1400478627.94,.675388073232,0,0,0,0,0,0,9.4976642e-13,,,
G3850000,711109632636,G2601550,1400478627.94,.9493049786760001,0,0,0,0,0,0,1.3349628e-12,,,
G3850000,711109632636,G2601550,1400478627.94,1400478623.87,0,0,0,0,0,0,.0019694271,,,
G3850000,711109632636,G2601550,1400478627.94,4.42613699115,0,0,0,0,0,0,6.2242681e-12,,,
G3850000,711109632636,G2601570,2109006859.01,2109006859.93,0,0,0,0,0,0,.002965797,,,
G3850000,711109632636,G2601570,2109006859.01,.200608507773,0,0,0,0,0,0,2.8210629e-13,,,
G3850000,711109632636,G2601590,1613934709.74,1613934709.4,0,0,0,0,0,0,.0022696005,,,
G3850000,711109632636,G2601610,1871321245.26,1871321245.41,0,0,0,0,0,0,.0026315509,,,
G3850000,711109632636,G2601630,1599679045.82,1599679045.83,0,0,0,0,0,0,.0022495533,,,
G3850000,711109632636,G2601650,1491403476.58,1491403475.37,0,0,0,0,0,0,.0020972905,,,
G3850000,711109632636,G2700010,5168394488.71,1.26820367485,0,0,0,0,0,0,1.7834151e-12,,,
G3850000,711109632636,G2700010,5168394488.71,3770277015.9,0,0,0,0,0,0,.0053019631,,,
G3850000,711109632636,G2700030,1155781018.56,1155781018.56,0,0,0,0,0,0,.0016253204,,,
G3850000,711109632636,G2700070,7913949777.43,1971671073.32,0,0,0,0,0,0,.0027726681,,,
G3850000,711109632636,G2700090,1069645289.14,.548355805846,0,0,0,0,0,0,7.7112698e-13,,,
G3850000,711109632636,G2700090,1069645289.14,1069645288.46,0,0,0,0,0,0,.0015041918,,,
G3850000,711109632636,G2700170,2266807902.73,2266807902.73,0,0,0,0,0,0,.0031877053,,,
G3850000,711109632636,G2700250,1146024109.92,1146024107.74,0,0,0,0,0,0,.0016115997,,,
G3850000,711109632636,G2700310,4159503415.78,4159503415.78,0,0,0,0,0,0,.0058493139,,,
G3850000,711109632636,G2700350,2994797940.68,1423302993.91,0,0,0,0,0,0,.002001524,,,
G3850000,711109632636,G2700370,1518576266.24,1.61747820779,0,0,0,0,0,0,2.2745835e-12,,,
G3850000,711109632636,G2700530,1570512004.05,36778523.7335,0,0,0,0,0,0,.000051719908,,,
G3850000,711109632636,G2700590,1170330023.46,1170330022.39,0,0,0,0,0,0,.0016457801,,,
G3850000,711109632636,G2700590,1170330023.46,.17493090648,0,0,0,0,0,0,2.4599710e-13,,,
G3850000,711109632636,G2700610,7582684452.44,6933249265.17,0,0,0,0,0,0,.0097499024,,,
G3850000,711109632636,G2700650,1381434722.75,1.26820367485,0,0,0,0,0,0,1.7834151e-12,,,
G3850000,711109632636,G2700650,1381434722.75,.0653280305865,0,0,0,0,0,0,9.1867737e-14,,,
G3850000,711109632636,G2700650,1381434722.75,1381434720.68,0,0,0,0,0,0,.0019426466,,,
G3850000,711109632636,G2700710,8169434421.11,8169434421.11,0,0,0,0,0,0,.011488291,,,
G3850000,711109632636,G2700750,5925172560.02,5925172560.02,0,0,0,0,0,0,.0083322916,,,
G3850000,711109632636,G2700770,4597260549.45,878231581.039,0,0,0,0,0,0,.0012350157,,,
G3850000,711109632636,G2700950,1765723660.33,.0653280305865,0,0,0,0,0,0,9.1867737e-14,,,
G3850000,711109632636,G2700950,1765723660.33,1765723658.86,0,0,0,0,0,0,.0024830541,,,
G3850000,711109632636,G2700970,2987024983.61,1640236822.5,0,0,0,0,0,0,.0023065878,,,
G3850000,711109632636,G2700970,2987024983.61,.548355805846,0,0,0,0,0,0,7.7112698e-13,,,
G3850000,711109632636,G2701150,3715457775.33,3715457776.73,0,0,0,0,0,0,.0052248733,,,
G3850000,711109632636,G2701230,440640230.145,428909454.294,0,0,0,0,0,0,.00060315517,,,
G3850000,711109632636,G2701370,17443270629.5,17443270629.5,0,0,0,0,0,0,.024529651,,,
G3850000,711109632636,G2701410,1168057743.94,1168057745,0,0,0,0,0,0,.0016425846,,,
G3850000,711109632636,G2701410,1168057743.94,.17493090648,0,0,0,0,0,0,2.4599710e-13,,,
G3850000,711109632636,G2701630,1095970429.95,1095970428.28,0,0,0,0,0,0,.0015412116,,,
G3850000,711109632636,G2701630,1095970429.95,1.61747820779,0,0,0,0,0,0,2.2745835e-12,,,
G3850000,711109632636,G3900010,1517177965.15,1517177965.95,0,0,0,0,0,0,.0021335359,,,
G3850000,711109632636,G3900030,1053814305.81,1053814305.79,0,0,0,0,0,0,.0014819294,,,
G3850000,711109632636,G3900050,1105521563.9,.801904363371,0,0,0,0,0,0,1.1276803e-12,,,
G3850000,711109632636,G3900050,1105521563.9,1105521563.01,0,0,0,0,0,0,.0015546429,,,
G3850000,711109632636,G3900050,1105521563.9,.00700248901131,0,0,0,0,0,0,9.8472705e-15,,,
G3850000,711109632636,G3900070,1838912312.2,1838912312.2,0,0,0,0,0,0,.0025859759,,,
G3850000,711109632636,G3900090,1317105093.93,.334732375543,0,0,0,0,0,0,4.7071841e-13,,,
G3850000,711109632636,G3900090,1317105093.93,1317105093.35,0,0,0,0,0,0,.0018521829,,,
G3850000,711109632636,G3900110,1040444338.66,.0518732366144,0,0,0,0,0,0,7.2946891e-14,,,
G3850000,711109632636,G3900110,1040444338.66,1040444336.85,0,0,0,0,0,0,.0014631279,,,
G3850000,711109632636,G3900110,1040444338.66,2.5451007153,0,0,0,0,0,0,3.5790552e-12,,,
G3850000,711109632636,G3900130,1402187237.62,1402187237.09,0,0,0,0,0,0,.0019718299,,,
G3850000,711109632636,G3900130,1402187237.62,.182151061087,0,0,0,0,0,0,2.5615046e-13,,,
G3850000,711109632636,G3900150,1282605208.05,1282605213.21,0,0,0,0,0,0,.0018036673,,,
G3850000,711109632636,G3900170,1217812873.85,1217812874.21,0,0,0,0,0,0,.001712553,,,
G3850000,711109632636,G3900190,1033420238.2,1033420237.45,0,0,0,0,0,0,.0014532502,,,
G3850000,711109632636,G3900190,1033420238.2,.248414828873,0,0,0,0,0,0,3.4933409e-13,,,
G3850000,711109632636,G3900210,1112930233.9,1112930235.66,0,0,0,0,0,0,.0015650614,,,
G3850000,711109632636,G3900230,1045823430.71,1045823430.04,0,0,0,0,0,0,.0014706922,,,
G3850000,711109632636,G3900230,1045823430.71,.696029788607,0,0,0,0,0,0,9.7879398e-13,,,
G3850000,711109632636,G3900250,1185363103.34,1185363103.34,0,0,0,0,0,0,.0016669204,,,
G3850000,711109632636,G3900270,1067812424.94,1067812417.69,0,0,0,0,0,0,.0015016143,,,
G3850000,711109632636,G3900270,1067812424.94,.919213920447,0,0,0,0,0,0,1.2926473e-12,,,
G3850000,711109632636,G3900270,1067812424.94,.367271666212,0,0,0,0,0,0,5.1647684e-13,,,
G3850000,711109632636,G3900270,1067812424.94,1.6457713332,0,0,0,0,0,0,2.3143707e-12,,,
G3850000,711109632636,G3900290,1386112708.75,1386112707.96,0,0,0,0,0,0,.0019492251,,,
G3850000,711109632636,G3900310,1470008136.82,.27464580587,0,0,0,0,0,0,3.8622146e-13,,,
G3850000,711109632636,G3900310,1470008136.82,.0265103604689,0,0,0,0,0,0,3.7280271e-14,,,
G3850000,711109632636,G3900310,1470008136.82,1470008134.93,0,0,0,0,0,0,.0020672032,,,
G3850000,711109632636,G3900310,1470008136.82,.646922383407,0,0,0,0,0,0,9.0973648e-13,,,
G3850000,711109632636,G3900330,1043320847.3,.100111514806,0,0,0,0,0,0,1.4078211e-13,,,
G3850000,711109632636,G3900330,1043320847.3,1043320844.64,0,0,0,0,0,0,.001467173,,,
G3850000,711109632636,G3900350,1189863632.53,1189863631.42,0,0,0,0,0,0,.0016732492,,,
G3850000,711109632636,G3900370,1554733018.98,1554733015.73,0,0,0,0,0,0,.002186348,,,
G3850000,711109632636,G3900370,1554733018.98,3.46658129568,0,0,0,0,0,0,4.8748900e-12,,,
G3850000,711109632636,G3900370,1554733018.98,.0274339694378,0,0,0,0,0,0,3.8579098e-14,,,
G3850000,711109632636,G3900390,1072729775.2,.0122857056953,0,0,0,0,0,0,1.7276809e-14,,,
G3850000,711109632636,G3900390,1072729775.2,1072729767.77,0,0,0,0,0,0,.0015085294,,,
G3850000,711109632636,G3900390,1072729775.2,5.56028118498,0,0,0,0,0,0,7.8191620e-12,,,
G3850000,711109632636,G3900410,1180966317.43,1180966313.37,0,0,0,0,0,0,.0016607373,,,
G3850000,711109632636,G3900410,1180966317.43,1.08193135593,0,0,0,0,0,0,1.5214691e-12,,,
G3850000,711109632636,G3900430,664532327.322,664532327.322,0,0,0,0,0,0,.00093450054,,,
G3850000,711109632636,G3900450,1317257402.83,.609442747024,0,0,0,0,0,0,8.5703065e-13,,,
G3850000,711109632636,G3900450,1317257402.83,1317257401.94,0,0,0,0,0,0,.0018523971,,,
G3850000,711109632636,G3900470,1054325618.25,.919213920447,0,0,0,0,0,0,1.2926473e-12,,,
G3850000,711109632636,G3900470,1054325618.25,1054325615.46,0,0,0,0,0,0,.0014826484,,,
G3850000,711109632636,G3900490,1407204726.07,.128385682183,0,0,0,0,0,0,1.8054274e-13,,,
G3850000,711109632636,G3900490,1407204726.07,1407204727.11,0,0,0,0,0,0,.0019788858,,,
G3850000,711109632636,G3900510,1054951868.21,.555557812715,0,0,0,0,0,0,7.8125478e-13,,,
G3850000,711109632636,G3900510,1054951868.21,1054951867.96,0,0,0,0,0,0,.0014835291,,,
G3850000,711109632636,G3900510,1054951868.21,1.00301012515,0,0,0,0,0,0,1.4104859e-12,,,
G3850000,711109632636,G3900530,1220234999.58,.136652385897,0,0,0,0,0,0,1.9216781e-13,,,
G3850000,711109632636,G3900530,1220234999.58,1220234999,0,0,0,0,0,0,.001715959,,,
G3850000,711109632636,G3900550,1056822804.54,1056822804.66,0,0,0,0,0,0,.0014861602,,,
G3850000,711109632636,G3900570,1077986175.16,1.6457713332,0,0,0,0,0,0,2.3143707e-12,,,
G3850000,711109632636,G3900570,1077986175.16,1077986174.15,0,0,0,0,0,0,.0015159212,,,
G3850000,711109632636,G3900590,1368268729.59,.27464580587,0,0,0,0,0,0,3.8622146e-13,,,
G3850000,711109632636,G3900590,1368268729.59,1368268728.95,0,0,0,0,0,0,.0019241319,,,
G3850000,711109632636,G3900590,1368268729.59,.163296179997,0,0,0,0,0,0,2.2963573e-13,,,
G3850000,711109632636,G3900590,1368268729.59,.4861386231,0,0,0,0,0,0,6.8363387e-13,,,
G3850000,711109632636,G3900610,1069105643.09,1069105643.09,0,0,0,0,0,0,.001503433,,,
G3850000,711109632636,G3900630,1381999405.4,1381999405.13,0,0,0,0,0,0,.0019434408,,,
G3850000,711109632636,G3900650,1218676986.2,1218676985.98,0,0,0,0,0,0,.0017137681,,,
G3850000,711109632636,G3900670,1063937901.5,.163296179997,0,0,0,0,0,0,2.2963573e-13,,,
G3850000,711109632636,G3900670,1063937901.5,1063937903.25,0,0,0,0,0,0,.0014961658,,,
G3850000,711109632636,G3900690,1087729737.52,1087729728.76,0,0,0,0,0,0,.0015296231,,,
G3850000,711109632636,G3900690,1087729737.52,5.56028118498,0,0,0,0,0,0,7.8191620e-12,,,
G3850000,711109632636,G3900710,1444798245.34,1444798249.74,0,0,0,0,0,0,.0020317517,,,
G3850000,711109632636,G3900710,1444798245.34,.0622730927849,0,0,0,0,0,0,8.7571721e-14,,,
G3850000,711109632636,G3900710,1444798245.34,.367271666212,0,0,0,0,0,0,5.1647684e-13,,,
G3850000,711109632636,G3900730,1097116734.57,1097116732.42,0,0,0,0,0,0,.0015428236,,,
G3850000,711109632636,G3900730,1097116734.57,.609442747024,0,0,0,0,0,0,8.5703065e-13,,,
G3850000,711109632636,G3900750,1098202255.19,.242191621188,0,0,0,0,0,0,3.4058268e-13,,,
G3850000,711109632636,G3900750,1098202255.19,.706194677692,0,0,0,0,0,0,9.9308832e-13,,,
G3850000,711109632636,G3900750,1098202255.19,1098202251.93,0,0,0,0,0,0,.0015443502,,,
G3850000,711109632636,G3900770,1280782000.71,1280781999.12,0,0,0,0,0,0,.0018011035,,,
G3850000,711109632636,G3900770,1280782000.71,.498087920216,0,0,0,0,0,0,7.0043759e-13,,,
G3850000,711109632636,G3900770,1280782000.71,.00700248901131,0,0,0,0,0,0,9.8472705e-15,,,
G3850000,711109632636,G3900790,1091677710.16,1091677706.74,0,0,0,0,0,0,.001535175,,,
G3850000,711109632636,G3900790,1091677710.16,.0471204551666,0,0,0,0,0,0,6.6263279e-14,,,
G3850000,711109632636,G3900810,1064154943.56,1064154942.22,0,0,0,0,0,0,.001496471,,,
G3850000,711109632636,G3900810,1064154943.56,.248414828873,0,0,0,0,0,0,3.4933409e-13,,,
G3850000,711109632636,G3900830,1371479176.61,1371479176.41,0,0,0,0,0,0,.0019286466,,,
G3850000,711109632636,G3900830,1371479176.61,1.62087039198,0,0,0,0,0,0,2.2793538e-12,,,
G3850000,711109632636,G3900830,1371479176.61,.117670586501,0,0,0,0,0,0,1.6547461e-13,,,
G3850000,711109632636,G3900850,600136289.224,600136289.224,0,0,0,0,0,0,.00084394339,,,
G3850000,711109632636,G3900870,1184341280.94,1184341277.36,0,0,0,0,0,0,.0016654833,,,
G3850000,711109632636,G3900870,1184341280.94,1.47937109978,0,0,0,0,0,0,2.0803699e-12,,,
G3850000,711109632636,G3900870,1184341280.94,.136652385897,0,0,0,0,0,0,1.9216781e-13,,,
G3850000,711109632636,G3900890,1782893869.46,.117670586501,0,0,0,0,0,0,1.6547461e-13,,,
G3850000,711109632636,G3900890,1782893869.46,1782893872.32,0,0,0,0,0,0,.0025071998,,,
G3850000,711109632636,G3900890,1782893869.46,.0265103604689,0,0,0,0,0,0,3.7280271e-14,,,
G3850000,711109632636,G3900910,1208959322.6,1208959322,0,0,0,0,0,0,.0017001026,,,
G3850000,711109632636,G3900910,1208959322.6,.0518732366144,0,0,0,0,0,0,7.2946891e-14,,,
G3850000,711109632636,G3900930,1281184983.51,1281184977.08,0,0,0,0,0,0,.0018016701,,,
G3850000,711109632636,G3900930,1281184983.51,1.2756990309,0,0,0,0,0,0,1.7939555e-12,,,
G3850000,711109632636,G3900930,1281184983.51,.801904363371,0,0,0,0,0,0,1.1276803e-12,,,
G3850000,711109632636,G3900930,1281184983.51,.498087920216,0,0,0,0,0,0,7.0043759e-13,,,
G3850000,711109632636,G3900950,898763533.007,.555557812715,0,0,0,0,0,0,7.8125478e-13,,,
G3850000,711109632636,G3900950,898763533.007,898763533.1289999,0,0,0,0,0,0,.0012638889,,,
G3850000,711109632636,G3900970,1206780847.12,.696029788607,0,0,0,0,0,0,9.7879398e-13,,,
G3850000,711109632636,G3900970,1206780847.12,.15840106173,0,0,0,0,0,0,2.2275195e-13,,,
G3850000,711109632636,G3900970,1206780847.12,.128385682183,0,0,0,0,0,0,1.8054274e-13,,,
G3850000,711109632636,G3900970,1206780847.12,1206780843.33,0,0,0,0,0,0,.0016970391,,,
G3850000,711109632636,G3900990,1096551850.27,1096551850.27,0,0,0,0,0,0,.0015420292,,,
G3850000,711109632636,G3901010,1046728542.23,1046728535.85,0,0,0,0,0,0,.0014719651,,,
G3850000,711109632636,G3901010,1046728542.23,.100111514806,0,0,0,0,0,0,1.4078211e-13,,,
G3850000,711109632636,G3901030,1095854397.53,1095854395.39,0,0,0,0,0,0,.0015410484,,,
G3850000,711109632636,G3901030,1095854397.53,1.2756990309,0,0,0,0,0,0,1.7939555e-12,,,
G3850000,711109632636,G3901050,1119849794.82,1119849795.27,0,0,0,0,0,0,.0015747921,,,
G3850000,711109632636,G3901070,1225821348.41,.0274339694378,0,0,0,0,0,0,3.8579098e-14,,,
G3850000,711109632636,G3901070,1225821348.41,1225821348.83,0,0,0,0,0,0,.0017238149,,,
G3850000,711109632636,G3901090,1059872108.43,1059872108.11,0,0,0,0,0,0,.0014904483,,,
G3850000,711109632636,G3901090,1059872108.43,.933028209193,0,0,0,0,0,0,1.3120736e-12,,,
G3850000,711109632636,G3901110,1184810186.61,1184810185.79,0,0,0,0,0,0,.0016661428,,,
G3850000,711109632636,G3901130,1202646546.57,1202646546.69,0,0,0,0,0,0,.0016912252,,,
G3850000,711109632636,G3901150,1092607747.74,1092607747.03,0,0,0,0,0,0,.0015364828,,,
G3850000,711109632636,G3901150,1092607747.74,.334732375543,0,0,0,0,0,0,4.7071841e-13,,,
G3850000,711109632636,G3901150,1092607747.74,.782971314879,0,0,0,0,0,0,1.1010557e-12,,,
G3850000,711109632636,G3901170,1055044648.32,1055044653.48,0,0,0,0,0,0,.0014836596,,,
G3850000,711109632636,G3901190,1742000995.16,1742000993.93,0,0,0,0,0,0,.0024496941,,,
G3850000,711109632636,G3901210,1047869725.1,1047869721.75,0,0,0,0,0,0,.0014735699,,,
G3850000,711109632636,G3901210,1047869725.1,.4861386231,0,0,0,0,0,0,6.8363387e-13,,,
G3850000,711109632636,G3901210,1047869725.1,.182151061087,0,0,0,0,0,0,2.5615046e-13,,,
G3850000,711109632636,G3901230,691781701.512,691781701.493,0,0,0,0,0,0,.00097282004,,,
G3850000,711109632636,G3901250,1084936208.44,.0122857056953,0,0,0,0,0,0,1.7276809e-14,,,
G3850000,711109632636,G3901250,1084936208.44,1084936206.81,0,0,0,0,0,0,.0015256947,,,
G3850000,711109632636,G3901270,1068609611.8,1068609611.66,0,0,0,0,0,0,.0015027354,,,
G3850000,711109632636,G3901290,1312578383.67,1312578383.67,0,0,0,0,0,0,.0018458172,,,
G3850000,711109632636,G3901310,1149803834.67,.648218395773,0,0,0,0,0,0,9.1155902e-13,,,
G3850000,711109632636,G3901310,1149803834.67,.0622730927849,0,0,0,0,0,0,8.7571721e-14,,,
G3850000,711109632636,G3901310,1149803834.67,1149803834.43,0,0,0,0,0,0,.001616915,,,
G3850000,711109632636,G3901330,1313393857.9,1313393857.9,0,0,0,0,0,0,.001846964,,,
G3850000,711109632636,G3901350,1104177482.42,1104177482.42,0,0,0,0,0,0,.0015527528,,,
G3850000,711109632636,G3901370,1254139832.83,1254139832.49,0,0,0,0,0,0,.0017636378,,,
G3850000,711109632636,G3901390,1295837668.38,1295837667.2,0,0,0,0,0,0,.0018222755,,,
G3850000,711109632636,G3901390,1295837668.38,1.62087039198,0,0,0,0,0,0,2.2793538e-12,,,
G3850000,711109632636,G3901410,1794758256.89,1794758254.76,0,0,0,0,0,0,.0025238839,,,
G3850000,711109632636,G3901410,1794758256.89,.886975408885,0,0,0,0,0,0,1.2473117e-12,,,
G3850000,711109632636,G3901430,1067977207.95,1067977207.17,0,0,0,0,0,0,.0015018461,,,
G3850000,711109632636,G3901430,1067977207.95,.381277988273,0,0,0,0,0,0,5.3617327e-13,,,
G3850000,711109632636,G3901450,1595622714.09,1.47937109978,0,0,0,0,0,0,2.0803699e-12,,,
G3850000,711109632636,G3901450,1595622714.09,.648218395773,0,0,0,0,0,0,9.1155902e-13,,,
G3850000,711109632636,G3901450,1595622714.09,1595622707.13,0,0,0,0,0,0,.002243849,,,
G3850000,711109632636,G3901450,1595622714.09,.0471204551666,0,0,0,0,0,0,6.6263279e-14,,,
G3850000,711109632636,G3901470,1430619546.32,1430619545.95,0,0,0,0,0,0,.002011813,,,
G3850000,711109632636,G3901490,1064560962.55,2.5451007153,0,0,0,0,0,0,3.5790552e-12,,,
G3850000,711109632636,G3901490,1064560962.55,3.46658129568,0,0,0,0,0,0,4.8748900e-12,,,
G3850000,711109632636,G3901490,1064560962.55,.933028209193,0,0,0,0,0,0,1.3120736e-12,,,
G3850000,711109632636,G3901490,1064560962.55,1064560958.93,0,0,0,0,0,0,.001497042,,,
G3850000,711109632636,G3901510,1504545264.08,1504545262.7,0,0,0,0,0,0,.0021157712,,,
G3850000,711109632636,G3901530,1087953131.15,1087953130.47,0,0,0,0,0,0,.0015299373,,,
G3850000,711109632636,G3901530,1087953131.15,.399327314077,0,0,0,0,0,0,5.6155520e-13,,,
G3850000,711109632636,G3901550,1643904262.6,1643904262.6,0,0,0,0,0,0,.0023117452,,,
G3850000,711109632636,G3901570,1480132477.64,.242191621188,0,0,0,0,0,0,3.4058268e-13,,,
G3850000,711109632636,G3901570,1480132477.64,1480132475.51,0,0,0,0,0,0,.0020814405,,,
G3850000,711109632636,G3901570,1480132477.64,.646922383407,0,0,0,0,0,0,9.0973648e-13,,,
G3850000,711109632636,G3901590,1131759297.62,1131759292.05,0,0,0,0,0,0,.0015915398,,,
G3850000,711109632636,G3901590,1131759297.62,.15840106173,0,0,0,0,0,0,2.2275195e-13,,,
G3850000,711109632636,G3901590,1131759297.62,1.08193135593,0,0,0,0,0,0,1.5214691e-12,,,
G3850000,711109632636,G3901610,1063150684.41,1063150682.36,0,0,0,0,0,0,.0014950588,,,
G3850000,711109632636,G3901630,1074738951.99,1074738949.94,0,0,0,0,0,0,.0015113548,,,
G3850000,711109632636,G3901630,1074738951.99,.886975408885,0,0,0,0,0,0,1.2473117e-12,,,
G3850000,711109632636,G3901650,1054485363.74,1054485363.35,0,0,0,0,0,0,.0014828731,,,
G3850000,711109632636,G3901670,1657974962.45,1657974960.91,0,0,0,0,0,0,.0023315321,,,
G3850000,711109632636,G3901670,1657974962.45,.782971314879,0,0,0,0,0,0,1.1010557e-12,,,
G3850000,711109632636,G3901690,1440838439.51,.706194677692,0,0,0,0,0,0,9.9308832e-13,,,
G3850000,711109632636,G3901690,1440838439.51,.399327314077,0,0,0,0,0,0,5.6155520e-13,,,
G3850000,711109632636,G3901690,1440838439.51,1440838435.37,0,0,0,0,0,0,.0020261833,,,
